gid,date,temperature_2m,dewpoint_temperature_2m,surface_pressure,u_component_of_wind_10m,v_component_of_wind_10m,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards_hourly,total_precipitation_hourly
upper_kuparuk,1953-01-03 04:00,247.73160644382023,246.02240952769233,88764.5234088478,-0.17201191405503852,2.481445736873413,0.0,588699.2266198045,3.511404896423695E-7
upper_kuparuk,1953-01-03 05:00,247.49743894842848,245.68468701052495,88771.48965655563,-0.11246132792353923,2.419593444954795,0.0,600207.6632029341,3.4994958082446263E-7
upper_kuparuk,1953-01-03 06:00,249.0880405640544,247.28155968999513,88822.41350855745,-0.04190937172812764,2.2547109109556764,0.0,569594.8649144254,3.676287702359897E-7
upper_kuparuk,1953-01-03 07:00,244.72236316186587,242.88607582894397,88807.18898991443,-0.4533327167949351,2.9555923023550315,0.0,572063.912591687,4.817647426810417E-7
upper_kuparuk,1953-01-03 08:00,244.69004773277524,242.77822775246173,88796.10841992666,-0.5218980784521127,2.9657687884379715,0.0,598301.1687041565,1.2591481208801272E-6
upper_kuparuk,1953-01-03 09:00,245.11146179796143,243.34050252676596,88812.13415915341,-0.49834093313053945,2.9321577333296425,0.0,575141.446210269,3.7348540021621223E-7
upper_kuparuk,1953-01-03 10:00,245.0296073111462,243.1718851103468,88845.98652391505,-0.4022794667549413,2.908446652382103,0.0,599070.9352078239,4.2708768238356765E-7
upper_kuparuk,1953-01-03 11:00,244.87271356932402,242.9498578656857,88891.54269177873,-0.2783028852094357,2.9118685034493073,0.0,601739.9706601467,5.325616717630027E-7
upper_kuparuk,1953-01-03 12:00,245.18609037142807,243.30065108394857,88894.60998624694,-0.1661530427070002,2.834366080230489,0.0,598308.674816626,5.321791236149946E-7
upper_kuparuk,1953-01-03 13:00,244.8174159042993,242.83032483984618,88952.04025634169,-0.23626335675675597,2.8879102296526105,0.0,614015.3765281175,7.294646685164249E-7
upper_kuparuk,1953-01-03 14:00,244.52301894656608,242.5338972693259,88958.08480096272,-0.36999314921409404,2.936187872385338,0.0,594030.5916870417,4.434643864340188E-7
upper_kuparuk,1953-01-03 15:00,244.89514007195285,243.0252144214285,88961.41530409537,-0.27429222535970454,2.8630099611352304,0.0,575559.9144254279,7.086795524746399E-7
upper_kuparuk,1953-01-03 16:00,245.9851118241662,244.30164182331865,89001.62592642115,-0.2066148883847561,2.732288502830748,0.0,566202.7457212714,3.483556302077613E-7
upper_kuparuk,1953-01-03 17:00,246.23390320868836,244.61511805005065,89027.58714089243,-0.3484404407678432,2.7396923289030863,0.0,569310.0146699267,3.3653307077645676E-7
upper_kuparuk,1953-01-03 18:00,246.32592288439315,244.75865755337668,89050.67671722188,-0.46364348675044653,2.8048656622180146,0.0,551181.1271393643,6.336454657295806E-7
upper_kuparuk,1953-01-03 19:00,246.66120261493117,244.60430240397935,89152.57565136005,-0.40856963906136595,2.637133908446669,0.0,556141.2469437653,1.9491738969947426E-7
upper_kuparuk,1953-01-03 20:00,246.74445359805978,244.6687802638868,89180.25990411066,-0.42195575452958456,2.6180654726284938,0.0,546649.0684596578,1.836413276224673E-7
upper_kuparuk,1953-01-03 21:00,247.49622902718616,245.1667897194114,89198.64443574268,-0.40796493492965885,2.4943411810765346,0.0,537635.9633251835,4.202564654548477E-8
upper_kuparuk,1953-01-03 22:00,249.30085004512725,246.2537643320695,89243.57355974939,-0.2893611376326358,2.2230967635921863,0.0,534887.9290953545,0.0
upper_kuparuk,1953-01-03 23:00,252.18673265825566,247.70715238762372,89317.00878667482,-0.1397092907819305,1.790115724857396,0.0,521847.0464547678,0.0
upper_kuparuk,1953-01-04 00:00,252.80248247440406,247.97622680664065,89358.07474404036,-0.00578580916948016,1.4722127401449863,0.0,521768.05867970665,0.0
upper_kuparuk,1953-01-04 01:00,253.06077340646013,248.18737166201865,89431.4475091687,0.07438698840899106,1.5116979487076367,0.0,520974.0019865527,0.0
upper_kuparuk,1953-01-04 02:00,253.30926200288434,248.44024453011585,89484.15799778423,0.05037411967233223,1.6539878845214844,0.0,517319.3326711492,0.0
upper_kuparuk,1953-01-04 03:00,253.0793249974333,248.49765760799497,89542.30002674206,-0.03684619586450256,1.8525494852975413,0.0,516410.57900366763,0.0
upper_kuparuk,1953-01-04 04:00,252.76695538733003,248.5185398017865,89615.98806158315,-0.09673318653060056,1.9485781210267457,0.0,517053.2085880196,0.0
upper_kuparuk,1953-01-04 05:00,252.73976056908052,248.63565854396683,89649.526627445,-0.20514472597677144,1.9330453662825682,0.0,517493.2976772616,0.0
upper_kuparuk,1953-01-04 06:00,252.55276821295035,248.6208328209763,89727.42638294621,-0.3598985368873205,1.9836456000367708,0.0,521220.0507334964,0.0
upper_kuparuk,1953-01-04 07:00,252.06326808789538,248.25977961533226,89918.63586873472,-0.4536026859050275,2.0806084518619157,0.0,521330.0916870416,0.0
upper_kuparuk,1953-01-04 08:00,252.30817683809838,248.26275045306295,89926.71949495723,-0.5544889865119768,2.0433459666655525,0.0,521387.5831295844,0.0
upper_kuparuk,1953-01-04 09:00,251.3973672209276,247.7447794795328,89976.43176955992,-0.6751610492435819,2.10121274169325,0.0,526916.8569682152,0.0
upper_kuparuk,1953-01-04 10:00,251.551505501521,247.54092590033574,90023.31078086796,-0.6850258750262646,2.120235937440308,0.0,516895.35941320297,0.0
upper_kuparuk,1953-01-04 11:00,251.95901007990386,247.4597437329281,90081.62709161064,-0.7172643013280295,2.0946144533040765,0.0,517883.39608801965,0.0
upper_kuparuk,1953-01-04 12:00,252.46074122496515,247.45350475357915,90083.92896164427,-0.7691050858252789,2.018172210469514,0.0,519709.85452322743,0.0
upper_kuparuk,1953-01-04 13:00,252.97596729530395,247.36567609642418,90153.42675542484,-0.8090592736428408,1.8995102786784654,0.0,529087.5073349634,0.0
upper_kuparuk,1953-01-04 14:00,253.1990788839849,247.09401704746242,90184.25649449878,-0.873621784387416,1.7763421168245723,0.0,512709.652811736,0.0
upper_kuparuk,1953-01-04 15:00,253.5795290324391,246.779152494771,90174.12728262533,-1.0011714571554096,1.628536532152545,0.0,511647.43520782405,0.0
upper_kuparuk,1953-01-04 16:00,253.82766402787863,246.3267872630821,90203.82542214243,-1.047211775278404,1.6081909328917712,0.0,514287.0391198045,0.0
upper_kuparuk,1953-01-04 17:00,253.82945941654575,245.71121697087744,90239.38561086492,-1.0176846753705686,1.713168491652659,0.0,516123.06601467,0.0
upper_kuparuk,1953-01-04 18:00,253.83151099617737,245.05913978334164,90275.81342642115,-1.0065397901465083,1.7691393341586759,0.0,517603.5378973106,0.0
upper_kuparuk,1953-01-04 19:00,251.78677894200555,242.65594695074932,90384.11671951406,-1.0782483387692925,2.3868473491342264,0.0,527322.7799511002,0.0
upper_kuparuk,1953-01-04 20:00,251.71744804102522,242.07869050788418,90396.34839165649,-1.1575946761226885,2.40656614420175,0.0,530065.0513447432,0.0
upper_kuparuk,1953-01-04 21:00,250.450937993952,241.15105727365955,90412.13991824574,-1.2605067768423366,2.6086698872535914,0.0,536987.9877750613,0.0
upper_kuparuk,1953-01-04 22:00,249.1099883734743,240.36775420172586,90381.26174740221,-1.2447750026264517,2.9362046071544547,0.0,541601.1344743277,0.0
upper_kuparuk,1953-01-04 23:00,248.3274998373391,240.04163041616127,90399.48031593827,-1.126342251131762,3.2364573210550693,0.0,542635.7212713937,4.351138045421976E-7
upper_kuparuk,1953-01-05 00:00,247.97216263377,240.0926141342499,90367.0186143796,-1.1880051442638297,3.3831231599915004,0.0,550320.618581907,0.0
upper_kuparuk,1953-01-05 01:00,248.2456431866858,240.41591985651218,90331.67584810515,-1.3119950049663816,3.3896029222856816,0.0,556798.0744193154,0.0
upper_kuparuk,1953-01-05 02:00,248.748410959407,240.63702996960484,90262.07365525673,-1.3876608776288397,3.443019279349404,0.0,558353.8076100245,0.0
upper_kuparuk,1953-01-05 03:00,249.25272091443497,240.71043780263892,90219.02001833741,-1.3574062058278578,3.5703624175055397,0.0,567614.0806845967,0.0
upper_kuparuk,1953-01-05 04:00,249.46429387398047,240.54065142867037,90237.42455875613,-1.317443325350512,3.7086294682509746,0.0,559209.3624694378,0.0
upper_kuparuk,1953-01-05 05:00,249.69580566853946,240.39526770109072,90226.06037018643,-1.3916604338181922,3.7495859234723605,0.0,558584.1069682152,0.0
upper_kuparuk,1953-01-05 06:00,250.1979019426192,240.42592298139286,90275.51381991137,-1.313695632449572,3.758822900450317,0.0,557347.3166259169,0.0
upper_kuparuk,1953-01-05 07:00,252.08844512715615,241.8930024611047,90407.07586147617,-1.7640422270758522,4.046995727240604,0.0,559899.5690709046,0.0
upper_kuparuk,1953-01-05 08:00,253.24809399443913,243.0698763747087,90388.37871523533,-1.8136709348496718,4.071575024891599,0.0,565854.772616137,4.276632239452738E-7
upper_kuparuk,1953-01-05 09:00,254.34954867561177,244.03777956787712,90362.90753934903,-1.8954242435819073,3.9279699721954273,0.0,570220.6014669928,4.276633376321115E-7
upper_kuparuk,1953-01-05 10:00,254.98471270796728,244.5643013951831,90325.58046492972,-1.9809919138117935,3.799043650732064,0.0,571804.4975550122,0.0
upper_kuparuk,1953-01-05 11:00,255.3217621222685,244.74185046356877,90344.6413604065,-2.0334806558846847,3.786315955276303,0.0,572912.3997555012,0.0
upper_kuparuk,1953-01-05 12:00,255.1398498236696,244.5741655494298,90317.53503209047,-2.090908955245263,3.918741650569701,0.0,583676.4938875305,0.0
upper_kuparuk,1953-01-05 13:00,254.6481209454152,244.15136047214054,90293.93208473412,-2.059009542675065,4.25641279523705,0.0,590313.5525672372,0.0
upper_kuparuk,1953-01-05 14:00,254.4921491105283,243.83498261318815,90312.88602154645,-2.1520624137449382,4.51560519435295,0.0,582015.9877750612,0.0
upper_kuparuk,1953-01-05 15:00,254.52157264466973,243.7031978616505,90275.97949457518,-2.246488016217146,4.676301256660145,0.0,579685.4009779951,0.0
upper_kuparuk,1953-01-05 16:00,254.58896642559026,243.71873537543937,90238.57700756419,-2.2095596947704963,4.773796361349615,0.0,579941.2616136919,0.0
upper_kuparuk,1953-01-05 17:00,254.7994456396126,243.68155630993087,90230.86077895782,-2.1470484278895747,4.692926607388449,0.0,581678.9975550122,0.0
upper_kuparuk,1953-01-05 18:00,255.00783346684463,243.48955257947406,90226.25830913815,-2.224064759345393,4.524635114413311,0.0,580902.2933985331,1.4901161193847656E-8
upper_kuparuk,1953-01-05 19:00,257.1492446489031,244.0053547530419,90183.2262186736,-2.6181124661545887,6.452016191552495,0.0,587768.239608802,0.0
upper_kuparuk,1953-01-05 20:00,259.3389217311421,244.781251753455,90132.91007984415,-2.5715382396446174,6.41986420218694,0.0,605843.4009779951,0.0
upper_kuparuk,1953-01-05 21:00,260.6572144002379,245.12702956817557,90147.53243429097,-2.4709677474714438,6.314458567239254,0.0,625542.207823961,4.053116526847589E-7
upper_kuparuk,1953-01-05 22:00,261.29272039362155,245.03311481802274,90164.18414769256,-2.3418501874928372,6.130626613178579,0.0,620523.5354523228,2.3841778329369845E-8
upper_kuparuk,1953-01-05 23:00,261.5797252701664,244.75171170782633,90186.65232464854,-2.190870252390071,5.973353635419552,0.0,615858.17603912,0.0
upper_kuparuk,1953-01-06 00:00,261.60214438589975,244.46019481854802,90191.0257105746,-2.095894885820981,5.739910867220033,0.0,614920.4083129587,0.0
upper_kuparuk,1953-01-06 01:00,261.51230619472517,244.23969072934176,90172.96554095355,-1.9659546943048978,5.507269712415477,0.0,624629.8876833741,0.0
upper_kuparuk,1953-01-06 02:00,261.3362500253691,244.0260645859399,90144.53107808682,-1.8635487824605557,5.256731084623081,0.0,631928.6272921761,0.0
upper_kuparuk,1953-01-06 03:00,260.8854025022325,243.82962465169672,90145.4138046302,-1.8229811838611705,4.8736040259923215,0.0,635012.8754584353,0.0
upper_kuparuk,1953-01-06 04:00,260.302617938128,243.40389775880098,90180.1457250917,-1.8106467846261844,4.524830452095908,0.0,638643.5080990221,0.0
upper_kuparuk,1953-01-06 05:00,259.8861234333812,242.97369847379284,90165.1041316473,-1.7801387945422336,4.335843037276513,0.0,655356.1253056235,0.0
upper_kuparuk,1953-01-06 06:00,259.7196488881753,242.34336547105414,90229.55525099327,-1.6203737142325034,4.32711907645601,0.0,647939.1845965771,0.0
upper_kuparuk,1953-01-06 07:00,260.42905573390226,242.41776277500142,90243.70919926651,-1.4888059061139023,5.425507300640377,0.0,661116.2316625917,0.0
upper_kuparuk,1953-01-06 08:00,260.49659005237385,243.2384303309807,90284.56619613388,-1.2880865717283965,4.957831165901315,0.0,664129.555012225,4.276632239452738E-7
upper_kuparuk,1953-01-06 09:00,260.313425600383,243.0717493630855,90373.52891007031,-1.0793094774913088,4.120903649365115,0.0,660909.7004889976,0.0
upper_kuparuk,1953-01-06 10:00,260.71933099051853,241.3821411878964,90481.97622822433,-1.0033865557906096,3.4345424064505656,0.0,654167.5941320293,0.0
upper_kuparuk,1953-01-06 11:00,261.56580970223206,239.1006199246806,90540.35571706908,-0.7702184178135506,3.06486740671918,0.0,645912.3777506113,0.0
upper_kuparuk,1953-01-06 12:00,261.0540599123481,238.46018329051427,90620.15433030258,-0.43302779442523687,3.0877662416192315,0.0,636343.2591687042,0.0
upper_kuparuk,1953-01-06 13:00,259.2869307464376,238.9992917534192,90626.77612125612,-0.40348707726065863,3.241490035301899,0.0,626906.5183374084,0.0
upper_kuparuk,1953-01-06 14:00,257.8274372352657,239.5538683753725,90612.87355783925,-0.5860870659788546,3.24949265459056,0.0,621768.1980440099,0.0
upper_kuparuk,1953-01-06 15:00,257.17745501604526,239.55997021215762,90562.57103835576,-0.7527099833220317,3.143358114004718,0.0,622308.097799511,7.450580596923828E-9
upper_kuparuk,1953-01-06 16:00,257.11736206203915,239.1435009646241,90542.79944414731,-0.8629078760123777,3.0518355614398693,0.0,620536.8728606357,0.0
upper_kuparuk,1953-01-06 17:00,257.0637029074224,238.94347338688118,90524.95984871639,-0.8890905030490717,3.058026376738234,0.0,629056.8850855747,0.0
upper_kuparuk,1953-01-06 18:00,256.6598067528461,239.10935712968228,90545.99147119501,-0.9523944061950834,3.144687755183661,0.0,636544.6919315404,0.0
upper_kuparuk,1953-01-06 19:00,256.612893064914,238.85115058731043,90543.42865602078,-0.9538609660925085,3.036970889364303,0.0,623095.2811735942,0.0
upper_kuparuk,1953-01-06 20:00,255.7823280017359,239.57867689062738,90571.30791564794,-1.1580981415466458,3.3630998979862285,0.0,633765.0537897312,4.23193000642641E-7
upper_kuparuk,1953-01-06 21:00,255.7289930870597,240.1510077292296,90557.50455569988,-1.2988840303677514,3.535656208514001,0.0,644488.4498777506,7.039488991722465E-10
upper_kuparuk,1953-01-06 22:00,255.88995346405108,240.4182300520993,90519.42120644866,-1.5065098624940607,3.708605367571917,0.0,651539.4767726162,0.0
upper_kuparuk,1953-01-06 23:00,256.5217407525023,240.21414710606808,90495.56671187347,-1.5178382659016727,3.8517952991289737,0.0,653941.9975550123,0.0
upper_kuparuk,1953-01-07 00:00,256.90492494765004,239.99448180256968,90468.90884779952,-1.4759096411446198,3.9882983741666993,0.0,654023.1882640588,0.0
upper_kuparuk,1953-01-07 01:00,256.9030912441263,239.99528499687216,90471.50493772923,-1.4099224435671036,3.9902872024946516,0.0,652084.2423594133,0.0
upper_kuparuk,1953-01-07 02:00,256.70767599912614,239.98733848814277,90437.73518681237,-1.4448920811883978,3.99830526711014,0.0,649224.085727384,0.0
upper_kuparuk,1953-01-07 03:00,256.4121700370807,240.0385892910013,90428.53146011614,-1.4336360567647848,4.082196895534078,0.0,643922.4853300735,0.0
upper_kuparuk,1953-01-07 04:00,256.12630736857,240.12870885573858,90446.9312538203,-1.343630056218005,4.136995087042997,0.0,636876.9677567238,0.0
upper_kuparuk,1953-01-07 05:00,255.80997368176003,240.15732050291777,90426.42827399145,-1.3169261307471538,4.112874336522483,0.0,629178.608801956,0.0
upper_kuparuk,1953-01-07 06:00,255.5075504144422,240.04082050649927,90425.11692007947,-1.3166502413947894,4.078731881960098,0.0,621662.8783618582,0.0
upper_kuparuk,1953-01-07 07:00,256.1441074735087,240.5246840945666,90455.60987163815,-1.2049877287997592,4.785235827009952,0.0,632534.6363080684,0.0
upper_kuparuk,1953-01-07 08:00,256.2886248077915,241.28143691083912,90451.67962064488,-1.1638880125759283,4.678834723959925,0.0,634324.9388753056,0.0
upper_kuparuk,1953-01-07 09:00,256.1259706679067,241.72848051859287,90416.41974518643,-1.07357657509503,4.519269835978091,0.0,634581.5378973107,0.0
upper_kuparuk,1953-01-07 10:00,255.76063429405755,241.93469309165607,90412.99991404341,-0.9449982957909918,4.34143409635735,0.0,630710.4706601468,0.0
upper_kuparuk,1953-01-07 11:00,255.29907849598635,241.9176675661269,90413.72065059598,-0.786211307590923,4.1254013919597154,0.0,625551.5647921761,0.0
upper_kuparuk,1953-01-07 12:00,254.88454554774654,241.6924296707863,90422.62400672372,-0.7624118870219858,3.9369389317146437,0.0,620396.9889975551,0.0
upper_kuparuk,1953-01-07 13:00,254.51128568392807,241.425297893347,90386.56587140892,-0.798398486559432,3.787045653699955,0.0,615324.435207824,0.0
upper_kuparuk,1953-01-07 14:00,254.15488644625572,241.2038305231295,90315.55158351162,-0.7992277471826829,3.686094288721062,0.0,610736.1735941321,0.0
upper_kuparuk,1953-01-07 15:00,253.96226923040192,241.04173987652098,90258.45016427261,-0.7241614255462124,3.5712669764287903,0.0,606844.5501222495,0.0
upper_kuparuk,1953-01-07 16:00,253.63291214847334,240.8982171242861,90191.78125000001,-0.6166725974794123,3.5376682421397465,0.0,603915.3789731052,8.52346317969932E-7
upper_kuparuk,1953-01-07 17:00,253.3262345889962,240.83285089693328,90199.85102765894,-0.5475999277203474,3.4523667449764632,0.0,600663.7530562348,8.672475928506174E-7
upper_kuparuk,1953-01-07 18:00,253.0195370699782,240.75733876869563,90173.8116117818,-0.5047040860052505,3.3640445858458734,0.0,596876.6454767727,4.202127570351877E-7
upper_kuparuk,1953-01-07 19:00,253.0841940434463,240.67944940319856,90324.42559023532,-0.4263166483573634,3.726223535234596,0.0,591615.7701711493,0.0
upper_kuparuk,1953-01-07 20:00,253.27413302470543,240.78118512216582,90338.91234336798,-0.34396288155926474,3.6492924935077404,0.0,591055.4987775062,4.3953207295999164E-7
upper_kuparuk,1953-01-07 21:00,253.4492055058188,240.75874548727842,90266.017955379,-0.3573376345459582,3.528028236333199,0.0,588765.904645477,-5.757613052992383E-9
upper_kuparuk,1953-01-07 22:00,253.63218424081225,240.69299823788973,90266.15126451713,-0.4033204990377636,3.3929946078647903,0.0,586294.6259168704,-2.336037141503766E-9
upper_kuparuk,1953-01-07 23:00,253.71879036677205,240.62046231967025,90215.72979064794,-0.36322860904311205,3.248169936294369,0.0,585689.3814180929,-1.8942841961688828E-8
